City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Belawan,ID,2020-05-10 04:09:23,3.78,98.68,86.0,79,99,5.82
307,Poso,ID,2020-05-10 04:09:23,-1.4,120.75,89.71,54,98,2.13
308,Belyy Yar,RU,2020-05-10 04:09:23,53.6,91.39,62.6,32,0,2.24
309,Stanger,ZA,2020-05-10 04:09:23,-29.33,31.29,53.6,93,0,4.99
310,Dong Hoi,VN,2020-05-10 04:09:24,17.48,106.6,94.93,50,29,5.79
311,Havoysund,NO,2020-05-10 04:09:24,71.0,24.66,30.2,63,0,17.22
312,Umm Lajj,SA,2020-05-10 04:09:24,25.02,37.27,74.91,34,100,10.63
313,Acurenam,GQ,2020-05-10 04:09:24,1.03,10.65,68.36,98,82,1.36
314,Deputatskiy,RU,2020-05-10 03:59:28,69.3,139.9,28.6,99,86,7.2
315,Tevaitoa,PF,2020-05-10 04:09:24,-16.78,-151.5,81.86,80,24,17.43
316,Meulaboh,ID,2020-05-10 03:54:46,4.14,96.13,85.53,73,100,5.44
317,Thaba-Tseka,LS,2020-05-10 03:59:39,-29.52,28.61,38.17,74,0,1.07
318,Yulara,AU,2020-05-10 04:00:32,-25.24,130.99,64.4,34,93,14.99
319,George Town,MY,2020-05-10 04:07:08,5.41,100.34,86.0,84,40,3.36
320,Codrington,AU,2020-05-10 03:59:49,-38.27,141.97,57.34,68,79,13.96
321,Maningrida,AU,2020-05-10 04:09:25,-12.07,134.27,90.3,48,2,11.48
322,Medea,DZ,2020-05-10 04:09:25,36.26,2.75,64.4,93,40,9.17
323,Svetlogorsk,BY,2020-05-10 04:09:25,52.63,29.73,48.88,86,100,6.2
324,Kharan,PK,2020-05-10 04:09:25,28.58,65.42,92.37,10,0,9.51
325,Stornoway,GB,2020-05-10 04:09:25,58.21,-6.39,37.4,64,20,26.4
326,Tiksi,RU,2020-05-10 04:09:26,71.69,128.87,26.58,95,1,7.4
327,Belaya Gora,RU,2020-05-10 04:09:26,68.53,146.42,34.86,89,98,9.04
328,Tessalit,ML,2020-05-10 04:09:13,20.2,1.01,80.24,16,0,5.28
329,Kaeo,NZ,2020-05-10 03:59:34,-35.1,173.78,66.0,26,52,7.0
330,Pitimbu,BR,2020-05-10 04:09:26,-7.47,-34.81,73.4,94,5,4.7
331,Chapais,CA,2020-05-10 04:00:08,49.78,-74.85,24.8,79,90,10.29
332,Menongue,AO,2020-05-10 03:59:52,-14.66,17.69,61.02,68,100,3.42
333,Bandarbeyla,SO,2020-05-10 04:09:20,9.49,50.81,82.24,72,50,7.78
334,Lawrence,US,2020-05-10 04:09:27,38.97,-95.24,55.4,54,90,6.93
335,Shingu,JP,2020-05-10 04:09:27,33.73,135.98,68.0,100,90,9.17
336,Khani,GE,2020-05-10 04:09:27,41.96,42.96,51.8,93,90,10.29
337,Havelock,US,2020-05-10 04:00:44,34.88,-76.9,46.4,75,1,5.93
338,Payo,ID,2020-05-10 04:09:27,-3.75,103.64,90.95,58,99,1.92
339,Bonthe,SL,2020-05-10 04:09:27,7.53,-12.51,79.66,87,99,5.82
340,Kampot,KH,2020-05-10 04:00:36,10.62,104.18,93.2,63,20,5.82
341,Saint George,US,2020-05-10 04:09:28,37.1,-113.58,86.0,10,1,6.93
342,Central Point,US,2020-05-10 04:09:28,42.38,-122.92,80.6,36,1,6.93
343,Ponte Nova,BR,2020-05-10 04:09:28,-20.42,-42.91,57.65,89,58,1.63
344,Kosonsoy,UZ,2020-05-10 04:09:28,41.26,71.55,71.6,43,21,6.93
345,Petatlan,MX,2020-05-10 04:09:28,17.52,-101.27,77.86,70,0,1.66
346,Liku,ID,2020-05-10 04:00:51,-0.73,119.89,86.65,66,70,3.78
347,Goundi,TD,2020-05-10 04:09:28,9.36,17.37,80.35,66,52,4.83
348,Davenda,RU,2020-05-10 04:09:28,53.56,119.32,51.3,39,64,9.08
349,Kalmunai,LK,2020-05-10 04:09:29,7.42,81.82,87.22,69,63,2.57
350,Kargasok,RU,2020-05-10 04:09:29,59.06,80.86,74.98,35,5,4.76
351,Banjar,ID,2020-05-10 04:09:29,-8.19,114.97,84.2,89,40,11.41
352,Neiafu,TO,2020-05-10 03:59:50,-18.65,-173.98,86.0,74,40,9.17
353,Manggar,ID,2020-05-10 04:07:06,-2.88,108.27,86.36,67,62,7.9
354,Palmer,US,2020-05-10 04:00:12,42.16,-72.33,35.6,51,1,13.87
355,Ladario,BR,2020-05-10 04:09:29,-19.0,-57.6,64.45,79,0,2.53
356,Corsicana,US,2020-05-10 04:09:29,32.1,-96.47,62.6,63,1,5.82
357,Camocim,BR,2020-05-10 04:00:42,-2.9,-40.84,75.81,88,92,4.83
358,Juan Lacaze,UY,2020-05-10 04:09:30,-34.43,-57.44,54.0,77,0,3.0
359,Reforma,MX,2020-05-10 04:09:30,18.1,-91.02,77.58,90,100,7.47
360,Monchegorsk,RU,2020-05-10 04:09:30,67.94,32.87,31.73,96,38,2.82
361,Chicama,PE,2020-05-10 04:09:30,-7.84,-79.15,69.55,81,26,6.58
362,Coquimbo,CL,2020-05-10 04:05:20,-29.95,-71.34,51.8,87,0,2.24
363,Caramay,PH,2020-05-10 04:09:30,10.18,119.24,87.85,66,83,8.61
364,Nantucket,US,2020-05-10 04:04:46,41.28,-70.1,41.0,52,40,18.34
365,Nalut,LY,2020-05-10 04:09:31,30.33,10.85,78.76,16,80,12.08
366,Kashira,RU,2020-05-10 04:09:31,54.84,38.17,48.2,81,100,13.42
367,Alamosa,US,2020-05-10 04:09:31,37.47,-105.87,55.4,26,40,19.46
368,Aksarka,RU,2020-05-10 04:09:31,66.56,67.8,36.46,96,100,7.31
369,Ruidoso,US,2020-05-10 04:09:31,33.33,-105.67,64.99,25,1,10.29
370,Santa Maria Da Vitoria,BR,2020-05-10 04:09:31,-13.39,-44.19,66.09,79,73,4.92
371,Vrangel,RU,2020-05-10 04:09:31,42.73,133.08,47.35,97,100,1.28
372,Ionia,US,2020-05-10 04:09:32,42.99,-85.07,46.4,31,90,6.93
373,Manoel Urbano,BR,2020-05-10 04:09:32,-8.84,-69.26,70.54,80,20,0.81
374,Ambatofinandrahana,MG,2020-05-10 04:09:32,-20.55,46.8,55.36,91,53,6.33
375,Fairbanks,US,2020-05-10 04:09:32,64.84,-147.72,73.99,20,1,4.7
376,Caohai,CN,2020-05-10 04:09:32,26.87,104.28,69.49,43,33,8.77
377,Tres Arroyos,AR,2020-05-10 04:09:32,-38.37,-60.28,53.2,77,2,10.02
378,Hovd,MN,2020-05-10 04:09:32,48.01,91.64,55.0,31,0,4.79
379,Inverness,GB,2020-05-10 04:09:33,57.48,-4.22,37.4,86,100,20.8
380,Bowling Green,US,2020-05-10 04:09:30,36.99,-86.44,48.2,61,1,3.6
381,Novyy Urgal,RU,2020-05-10 04:09:33,51.07,132.56,65.21,35,1,6.49
382,Ambilobe,MG,2020-05-10 03:59:47,-13.2,49.05,73.8,80,22,4.83
383,Lishui,CN,2020-05-10 04:09:33,28.46,119.91,75.27,80,97,4.74
384,Hamilton,US,2020-05-10 04:05:31,39.18,-84.53,44.6,60,1,2.93
385,Abaete,BR,2020-05-10 04:09:33,-19.16,-45.45,58.24,91,2,3.8
386,Sao Jose Da Coroa Grande,BR,2020-05-10 04:09:34,-8.9,-35.15,76.41,82,78,2.06
387,Ulkan,RU,2020-05-10 04:09:34,57.24,107.32,54.68,78,100,16.46
388,Uyemskiy,RU,2020-05-10 04:09:34,64.47,40.85,41.0,86,90,8.95
389,Sao Raimundo Nonato,BR,2020-05-10 04:09:34,-9.02,-42.7,70.97,83,56,3.4
390,Lodja,CD,2020-05-10 04:09:34,-3.48,23.43,70.36,98,100,1.43
391,Skovorodino,RU,2020-05-10 04:09:34,53.98,123.92,52.88,36,48,9.06
392,Ibanda,TZ,2020-05-10 04:09:34,-2.8,32.47,61.43,92,12,5.26
393,Statesville,US,2020-05-10 04:09:35,35.78,-80.89,41.0,75,1,4.63
394,Lokosovo,RU,2020-05-10 04:09:35,61.13,74.82,73.06,34,2,10.2
395,Rincon,US,2020-05-10 04:09:35,32.3,-81.24,60.8,63,20,3.24
396,Mpika,ZM,2020-05-10 04:09:35,-11.83,31.45,53.53,91,34,9.26
397,Eyemouth,GB,2020-05-10 04:09:35,55.87,-2.09,42.01,86,100,24.9
398,Namatanai,PG,2020-05-10 04:00:23,-3.67,152.43,86.83,69,31,10.56
399,Santa Marinella,IT,2020-05-10 04:09:35,42.03,11.85,55.99,70,100,10.42
400,Muros,ES,2020-05-10 04:00:13,42.78,-9.06,54.0,92,17,3.0
401,Tarquinia,IT,2020-05-10 04:09:36,42.25,11.76,55.99,70,100,7.0
402,San Juan,AR,2020-05-10 04:00:28,-31.54,-68.54,63.45,36,0,4.09
403,North Bend,US,2020-05-10 04:00:10,43.41,-124.22,57.2,87,90,4.7
404,Boyolangu,ID,2020-05-10 04:09:36,-8.12,111.89,84.65,70,67,2.44
405,Aquiraz,BR,2020-05-10 04:09:36,-3.9,-38.39,78.8,83,75,4.7
406,Flin Flon,CA,2020-05-10 04:09:36,54.77,-101.86,30.2,90,100,8.16
407,Jega,NG,2020-05-10 04:09:36,12.22,4.38,87.82,49,38,16.06
408,Dillon,US,2020-05-10 04:09:36,34.42,-79.37,48.0,93,1,3.98
409,Deer Lake,CA,2020-05-10 04:09:37,49.17,-57.43,39.2,100,90,3.36
410,Portel,BR,2020-05-10 04:09:37,-1.94,-50.82,74.55,97,100,2.93
411,Smirnykh,RU,2020-05-10 04:09:37,49.75,142.83,57.4,49,100,10.96
412,Dicabisagan,PH,2020-05-10 04:09:37,17.08,122.42,89.62,58,91,6.8
413,Kununurra,AU,2020-05-10 04:09:37,-15.77,128.73,95.0,20,5,14.99
414,Tripoli,LY,2020-05-10 04:09:06,32.88,13.19,76.66,35,99,14.23
415,Killybegs,IE,2020-05-10 04:09:37,54.63,-8.45,46.0,87,100,7.0
416,Wynyard,AU,2020-05-10 04:09:38,-41.0,145.72,51.01,69,55,8.99
417,Shumyachi,RU,2020-05-10 04:09:38,53.86,32.42,48.99,78,90,5.82
418,Mount Darwin,ZW,2020-05-10 04:09:38,-16.77,31.58,51.6,90,0,2.51
419,Cap Malheureux,MU,2020-05-10 04:09:38,-19.98,57.61,75.0,75,20,3.0
420,Omsukchan,RU,2020-05-10 04:00:37,62.53,155.8,33.66,92,100,16.42
421,Djenne,ML,2020-05-10 04:08:51,13.91,-4.55,92.05,30,78,10.02
422,Yashkul,RU,2020-05-10 04:08:20,46.17,45.34,53.87,63,66,9.51
423,Kudahuvadhoo,MV,2020-05-10 04:09:38,2.67,72.89,85.37,76,96,12.3
424,Luanda,AO,2020-05-10 04:00:10,-8.84,13.23,78.8,88,40,2.24
425,Igrim,RU,2020-05-10 04:09:39,63.19,64.42,64.0,57,0,4.29
426,Khorinsk,RU,2020-05-10 04:09:39,52.17,109.77,53.53,42,77,18.41
427,Vostok,RU,2020-05-10 04:09:39,46.49,135.88,45.39,93,100,3.96
428,Hualmay,PE,2020-05-10 03:59:40,-11.1,-77.61,66.72,86,35,10.11
429,Mangla,PK,2020-05-10 04:09:39,31.89,72.38,94.73,23,0,15.99
430,Usak,TR,2020-05-10 04:09:39,38.5,29.42,50.41,66,0,2.15
431,Cayenne,GF,2020-05-10 04:09:39,4.93,-52.33,77.0,100,75,10.13
432,Guisa,CU,2020-05-10 04:09:40,20.25,-76.54,77.0,100,100,4.7
433,Touros,BR,2020-05-10 04:09:40,-5.2,-35.46,73.4,94,40,3.36
434,Jumla,NP,2020-05-10 04:00:24,29.27,82.18,63.0,79,53,1.99
435,Bam,IR,2020-05-10 04:09:40,29.11,58.36,86.85,13,21,3.53
436,Portland,US,2020-05-10 04:00:34,45.52,-122.68,80.6,24,75,10.29
437,Mandal,IN,2020-05-10 04:09:40,25.45,74.57,97.48,18,0,5.91
438,Moron,AR,2020-05-10 04:09:40,-34.65,-58.62,62.01,72,0,1.01
439,Mustang,US,2020-05-10 04:09:40,35.38,-97.72,62.6,71,1,8.05
440,Ndioum,SN,2020-05-10 04:09:41,16.51,-14.65,86.0,33,30,2.24
441,Samarai,PG,2020-05-10 04:00:11,-10.62,150.67,81.05,81,88,13.89
442,Khartoum,SD,2020-05-10 04:09:41,15.55,32.53,82.4,9,100,8.05
443,Nong Han,TH,2020-05-10 04:09:41,17.36,103.11,91.4,52,100,3.36
444,Bagn,NO,2020-05-10 04:09:41,60.82,9.55,35.01,93,100,1.99
445,Ochakiv,UA,2020-05-10 04:09:41,46.61,31.55,46.4,93,0,6.85
446,Barra,BR,2020-05-10 04:09:41,-11.09,-43.14,72.52,72,100,4.16
447,Plettenberg Bay,ZA,2020-05-10 04:09:41,-34.05,23.37,68.9,32,0,5.82
448,Gryazovets,RU,2020-05-10 04:09:42,58.88,40.25,47.55,71,55,9.44
449,Takestan,IR,2020-05-10 04:09:42,36.07,49.7,59.0,58,40,4.7
450,Busayra,JO,2020-05-10 04:09:42,30.74,35.61,53.76,73,0,1.68
451,Porosozero,RU,2020-05-10 04:09:42,62.72,32.73,35.37,86,15,4.41
452,Las Cruces,US,2020-05-10 04:08:59,32.31,-106.78,80.01,15,1,4.7
453,Hami,CN,2020-05-10 04:09:40,42.8,93.45,69.24,20,0,9.35
454,Presidente Bernardes,BR,2020-05-10 04:09:43,-22.01,-51.55,68.0,52,0,4.7
455,Khonsa,IN,2020-05-10 04:09:43,27.02,95.57,82.04,44,0,3.87
456,Shaunavon,CA,2020-05-10 04:09:43,49.65,-108.42,38.59,75,51,9.37
457,Hirara,JP,2020-05-10 04:09:43,24.8,125.28,84.2,74,40,11.41
458,Bathsheba,BB,2020-05-10 04:09:05,13.22,-59.52,80.6,69,40,18.34
459,Manzil Salim,TN,2020-05-10 04:09:43,35.86,8.48,59.0,72,99,4.7
460,Halifax,CA,2020-05-10 04:09:16,44.65,-63.57,35.01,75,100,5.99
461,Ndele,CF,2020-05-10 04:09:43,8.41,20.65,72.37,73,71,4.54
462,Fandriana,MG,2020-05-10 04:09:44,-20.23,47.38,56.1,92,96,4.23
463,Coihueco,CL,2020-05-10 04:09:44,-36.62,-71.83,55.4,87,88,5.82
464,Sitka,US,2020-05-10 04:09:44,57.05,-135.33,69.8,28,75,4.7
465,Fez,MA,2020-05-10 03:57:20,34.04,-5.0,60.8,82,40,11.41
466,Ajdabiya,LY,2020-05-10 04:09:44,30.76,20.23,65.62,33,0,10.6
467,Ayagoz,KZ,2020-05-10 04:09:44,47.97,80.44,73.63,22,100,18.39
468,Almeirim,BR,2020-05-10 04:09:33,-1.52,-52.58,75.27,95,100,2.53
469,Rumilly,FR,2020-05-10 04:09:45,45.87,5.95,55.4,93,75,3.36
470,Montepuez,MZ,2020-05-10 04:09:45,-13.13,39.0,62.13,96,45,7.29
471,Chernyshevskiy,RU,2020-05-10 04:09:45,63.01,112.47,37.58,98,100,9.22
472,Pingdingshan,CN,2020-05-10 04:09:45,33.74,113.3,82.49,25,75,9.78
473,Bloemhof,ZA,2020-05-10 04:09:45,-27.65,25.61,53.11,45,0,5.86
474,Inhambane,MZ,2020-05-10 04:07:51,-23.86,35.38,67.93,83,1,9.91
475,Mataruska Banja,RS,2020-05-10 04:09:45,43.69,20.61,46.4,100,0,1.12
476,Juelsminde,DK,2020-05-10 04:09:45,55.71,10.02,48.0,93,51,3.36
477,Souillac,MU,2020-05-10 04:07:46,-20.52,57.52,73.4,73,40,8.05
478,Botro,CI,2020-05-10 04:09:46,7.85,-5.31,75.2,100,5,9.17
479,Largo,US,2020-05-10 04:09:12,27.91,-82.79,75.2,73,1,6.93
480,Tamale,GH,2020-05-10 04:09:46,9.4,-0.84,81.14,67,95,5.68
481,The Valley,AI,2020-05-10 04:08:22,18.22,-63.06,80.6,74,20,12.75
482,Ornskoldsvik,SE,2020-05-10 04:09:46,63.29,18.72,32.0,93,100,4.7
483,Banagher,IE,2020-05-10 04:09:46,53.19,-7.99,53.01,91,75,5.01
484,Northam,GB,2020-05-10 04:09:46,51.03,-4.22,51.01,95,91,1.01
485,Puerto Escondido,MX,2020-05-10 04:09:47,15.85,-97.07,83.89,70,0,3.53
486,Negombo,LK,2020-05-10 04:05:32,7.21,79.84,86.0,84,20,2.24
487,Alofi,NU,2020-05-10 04:07:18,-19.06,-169.92,84.2,74,100,8.05
488,Riosucio,CO,2020-05-10 04:09:47,5.42,-75.7,62.2,91,94,1.3
489,Palagiano,IT,2020-05-10 04:09:47,40.58,17.04,62.01,100,75,8.05
490,Puerto Baquerizo Moreno,EC,2020-05-10 04:09:48,-0.9,-89.6,76.12,91,0,6.8
491,Pohrebyshche,UA,2020-05-10 04:09:48,49.49,29.26,48.2,70,92,6.71
492,Bulancak,TR,2020-05-10 04:09:48,40.94,38.23,53.28,64,34,2.8
493,Sovetskiy,RU,2020-05-10 04:09:48,61.36,63.58,69.12,40,13,8.55
494,Alexandroupoli,GR,2020-05-10 04:09:37,40.85,25.87,53.01,82,16,1.9
495,Araguacu,BR,2020-05-10 04:09:49,-12.93,-49.83,70.0,94,76,5.61
496,Grindavik,IS,2020-05-10 04:09:49,63.84,-22.43,35.6,59,5,1.12
497,Port Hawkesbury,CA,2020-05-10 04:00:58,45.62,-61.35,35.01,86,90,24.16
498,Port Hardy,CA,2020-05-10 04:09:49,50.7,-127.42,68.0,42,40,6.93
499,Westport,US,2020-05-10 04:09:49,41.14,-73.36,37.4,69,1,9.17
500,Kanniyakumari,IN,2020-05-10 04:09:49,8.08,77.57,86.95,71,93,4.5
501,Esterhazy,CA,2020-05-10 04:09:49,50.65,-102.08,30.2,93,53,7.11
502,Guabito,PA,2020-05-10 04:09:50,9.5,-82.62,79.0,90,100,1.97
503,Diffa,NE,2020-05-10 04:09:50,13.32,12.61,80.92,16,34,8.21
504,Beira,MZ,2020-05-10 04:09:50,-19.84,34.84,71.6,88,75,9.17
505,Lorengau,PG,2020-05-10 04:09:50,-2.02,147.27,86.9,69,3,10.11
506,Half Moon Bay,US,2020-05-10 04:07:27,37.46,-122.43,59.0,87,90,2.91
507,Agirish,RU,2020-05-10 04:09:50,61.92,63.02,67.59,42,15,8.34
508,Stephenville,US,2020-05-10 04:04:55,32.22,-98.2,60.8,63,1,9.17
509,Riohacha,CO,2020-05-10 04:09:51,11.54,-72.91,79.93,76,68,9.26
510,Varhaug,NO,2020-05-10 04:09:51,58.61,5.65,39.2,86,75,14.99
511,Kaberamaido,UG,2020-05-10 04:09:51,1.74,33.16,67.24,95,100,7.76
512,Diamantino,BR,2020-05-10 04:09:51,-14.41,-56.45,69.8,86,5,3.69
513,Guangshui,CN,2020-05-10 04:09:51,31.62,114.0,78.12,40,60,4.76
514,Nabire,ID,2020-05-10 04:09:51,-3.37,135.48,86.68,73,68,3.76
515,Amga,RU,2020-05-10 04:07:44,60.9,131.96,40.69,62,100,4.85
516,Sysert,RU,2020-05-10 04:09:52,56.5,60.82,62.6,45,66,6.71
517,Haines Junction,CA,2020-05-10 04:08:03,60.75,-137.51,62.85,39,98,3.15
518,Verbilki,RU,2020-05-10 04:09:52,56.53,37.6,51.8,53,100,11.18
519,Ancud,CL,2020-05-10 04:07:52,-41.87,-73.82,50.0,87,75,12.75
520,Kozulka,UA,2020-05-10 04:09:52,50.04,23.8,41.0,93,82,2.24
521,Chapada Dos Guimaraes,BR,2020-05-10 04:09:52,-15.46,-55.75,73.4,78,0,5.26
522,Tukrah,LY,2020-05-10 04:09:53,32.53,20.58,64.15,45,3,7.47
523,Shache,CN,2020-05-10 04:09:53,38.42,77.24,71.04,40,37,5.41
524,Praia Da Vitoria,PT,2020-05-10 04:01:03,38.73,-27.07,64.4,88,75,26.37
525,Kungurtug,RU,2020-05-10 04:09:53,50.6,97.52,54.79,36,0,2.95
526,Adre,TD,2020-05-10 04:09:53,13.47,22.2,72.37,16,0,13.89
527,Blackfoot,US,2020-05-10 04:06:50,43.19,-112.34,57.0,21,0,8.99
528,Huangchuan,CN,2020-05-10 04:09:53,32.13,115.04,77.07,40,34,6.58
529,Pyu,MM,2020-05-10 04:09:54,18.48,96.43,100.36,33,0,7.56
530,Riviere-Au-Renard,CA,2020-05-10 04:09:54,49.0,-64.4,37.4,64,90,6.93
531,Colesberg,ZA,2020-05-10 04:09:54,-30.72,25.1,49.68,47,0,2.48
532,Idah,NG,2020-05-10 04:09:54,7.11,6.73,77.58,92,100,0.69
533,San Julian,MX,2020-05-10 04:09:54,21.02,-102.17,69.17,35,13,0.56
534,Contamana,PE,2020-05-10 04:09:55,-7.33,-75.02,70.84,81,65,1.7
535,Okhotsk,RU,2020-05-10 04:09:55,59.38,143.3,46.85,53,0,7.16
536,Shimoda,JP,2020-05-10 04:09:55,34.67,138.95,69.8,100,75,24.16
537,Mitsamiouli,KM,2020-05-10 04:09:55,-11.38,43.28,80.02,81,94,10.11
538,Longyearbyen,SJ,2020-05-10 04:09:55,78.22,15.64,15.8,61,40,8.05
539,Camrose,CA,2020-05-10 04:09:56,53.02,-112.84,39.99,63,46,5.99
540,Loandjili,CG,2020-05-10 04:06:52,-4.76,11.86,79.09,91,100,6.67
541,Mazamari,PE,2020-05-10 04:09:56,-11.33,-74.53,68.54,76,82,1.36
542,Tabou,CI,2020-05-10 04:09:56,4.42,-7.35,79.52,88,95,8.16
543,Komsomolskiy,UZ,2020-05-10 04:00:41,40.43,71.72,69.8,68,1,4.7
544,Salekhard,RU,2020-05-10 04:09:56,66.53,66.6,34.7,96,100,10.89
545,Sembe,CG,2020-05-10 04:09:56,1.65,14.58,69.28,94,100,1.21
546,Pak Phanang,TH,2020-05-10 04:09:57,8.35,100.2,93.2,67,40,3.36
547,Karratha,AU,2020-05-10 04:09:57,-20.74,116.85,89.08,19,86,20.78
548,Partapur,IN,2020-05-10 04:09:57,23.6,74.17,99.16,21,0,6.49
549,San Quintin,MX,2020-05-10 04:00:35,30.48,-115.95,64.6,82,0,6.6
550,Yarada,IN,2020-05-10 04:09:57,17.65,83.27,86.0,70,20,5.82
551,Bosaso,SO,2020-05-10 04:09:57,11.28,49.18,88.81,53,24,8.39
552,Vilhena,BR,2020-05-10 04:09:57,-12.74,-60.15,68.05,95,71,4.03
553,Luwuk,ID,2020-05-10 04:00:26,-0.95,122.79,85.66,66,82,7.07
554,Chumikan,RU,2020-05-10 04:00:45,54.72,135.31,42.12,65,100,12.91
555,Fayaoue,NC,2020-05-10 04:06:05,-20.65,166.53,75.38,75,50,13.76
556,Necochea,AR,2020-05-10 04:09:09,-38.55,-58.74,50.0,91,2,7.0
557,Ouahigouya,BF,2020-05-10 04:09:58,13.58,-2.42,89.55,33,41,7.74
558,Bahce,TR,2020-05-10 04:09:58,37.2,36.58,53.6,46,25,12.75
559,Hofn,IS,2020-05-10 04:09:12,64.25,-15.21,31.64,79,0,3.85
560,Presidencia Roque Saenz Pena,AR,2020-05-10 04:09:58,-26.79,-60.44,59.32,53,0,7.4
561,Jieshi,CN,2020-05-10 04:09:58,22.81,115.83,85.93,72,39,13.51
562,Ulladulla,AU,2020-05-10 04:09:59,-35.35,150.47,61.0,29,0,12.75
563,Lubaczow,PL,2020-05-10 04:09:59,50.16,23.12,46.0,88,91,4.27
564,Calbuco,CL,2020-05-10 04:00:08,-41.77,-73.13,48.2,87,75,9.17
565,Inuvik,CA,2020-05-10 04:06:27,68.35,-133.72,44.6,52,40,8.05
566,Sao Filipe,CV,2020-05-10 04:07:53,14.9,-24.5,73.04,76,100,10.85
567,La Ronge,CA,2020-05-10 04:08:23,55.1,-105.28,33.8,55,20,11.41
568,Nhulunbuy,AU,2020-05-10 04:09:59,-12.23,136.77,86.0,62,75,19.46
569,Makokou,GA,2020-05-10 04:09:59,0.57,12.86,69.85,97,99,1.92
570,Ierapetra,GR,2020-05-10 04:10:00,35.01,25.74,66.0,44,0,11.01
571,Baruun-Urt,MN,2020-05-10 04:10:00,46.68,113.28,48.0,48,1,18.63
572,Porto Velho,BR,2020-05-10 04:07:18,-8.76,-63.9,75.2,94,28,0.85
573,Kieta,PG,2020-05-10 04:10:00,-6.22,155.63,85.98,71,81,7.09
574,Vanimo,PG,2020-05-10 04:00:54,-2.67,141.3,86.52,68,76,7.81
575,Buala,SB,2020-05-10 04:10:00,-8.14,159.59,85.91,71,53,5.73
576,Nizhnyaya Tavda,RU,2020-05-10 04:10:00,57.67,66.17,69.49,35,90,9.51
577,Sao Joao Da Barra,BR,2020-05-10 04:10:00,-21.64,-41.05,68.2,66,2,4.52
578,Eganville,CA,2020-05-10 04:10:01,45.53,-77.1,37.4,47,90,5.82
579,Quepos,CR,2020-05-10 04:10:01,9.42,-84.17,75.2,78,75,2.24
580,Saint-Augustin,CA,2020-05-10 04:10:01,51.23,-58.65,35.35,95,100,19.93
581,Kunming,CN,2020-05-10 04:10:01,25.04,102.72,79.0,31,0,15.66
582,Southbridge,US,2020-05-10 04:10:01,42.08,-72.03,36.0,54,45,10.29
583,Gundlupet,IN,2020-05-10 04:10:02,11.8,76.68,85.48,49,90,4.59
584,Flinders,AU,2020-05-10 04:00:18,-34.58,150.86,64.0,36,0,8.01
585,Richards Bay,ZA,2020-05-10 04:09:31,-28.78,32.04,64.02,90,0,4.97
586,Cenei,RO,2020-05-10 04:10:02,45.72,20.9,57.2,81,1,9.17
587,Lapeer,US,2020-05-10 04:10:02,43.05,-83.32,43.0,48,90,5.82
588,Sakhon Nakhon,TH,2020-05-10 04:10:02,17.16,104.15,100.99,55,20,4.7
589,Inyonga,TZ,2020-05-10 04:10:03,-6.72,32.07,60.53,86,23,4.16
590,Patria,PH,2020-05-10 04:10:03,11.74,122.02,92.07,52,99,7.45
591,Broome,US,2020-05-10 04:10:03,42.25,-75.83,32.0,97,90,10.29
592,Kuah,MY,2020-05-10 04:10:03,6.33,99.84,87.8,84,40,3.36
593,Yar-Sale,RU,2020-05-10 04:10:03,66.83,70.83,33.93,97,100,7.83
594,Ballina,AU,2020-05-10 04:10:04,-28.87,153.57,77.0,57,26,11.41
